Rating,Review
4,the product is handy and really feels good to hold it supports fast chargingit takes around 5 to 6 hours to fully charged itthe only down side is that it just has 2 outputs 1 usb 2 and another usb cit is good is if you want a budget power bank but maximum it last up to 25 charges in apple 12 pro max the charging is super fast the disadvantage is it take so long to get rechargedgud product lightweight considering 20 k charge but slow charge i have a fast charging phone and doesnt charge fast enough lightweight easy to carry charges fast too overall gud got at discount of rs2000 satisfiedit is not fast charging to my mobile one plus nord 2initial review post 1 month usagecharging time more than 6 hours with fast charging power cable power adaptercharging phone can charge a phone 34 timestested with 3400mah batteryleds utter waste so mild that it cannot be seen from a distancethis power bank truly delivers as mentioned i was able to charge my 17t phone 3 times fully with still some charging left in power bank it took around 15 hours to charge my phone completely absolutely amazing product at offered price you can go for this one also tried dual feature ie charging power bank at same time charging phone and it works well no problem did not face any problem with power bank heating issue while charging phone or itself type c charging port for power bank is good so you dont have to carry two different cables and type a usb cables are hard to findfew cons what i felt after using1 charging cable provided along is of no use it does not support fast charging hence used fast charging cable for both charging phone pw bank2 leds is of no use from a few feet distance as they r so mild to be seen from a distance you will have to hold pb very near to actually see leds although not a deal breaker but definitely 1 star deducted due to this3 bulky very bulky definitely cannot be carried in a pocket not a deal breaker againthis powerbank is the daddy of them all considering the amount of juice packed into it its form factor is manageable it holds a whopping 27k mah of charge can reverse charge another powerbank it charged up a 8k power bank from 0100 in around 18min while it dropped from 10075 4 led indicators indicating the quartile of charge left in the device is very useful ive not yet had to even once struggle to charge the device as even with heavy usage daily i barely drop to 75 before i recharge it it retains charge very well too solid buy you literally have a generator in your pocketworth for moneycharging is fast supplied with usb to c cable onlyc to c cable and adaptor are required to use the another charging discharging port hence additional cable adoptor are to be purchased separatelyother manufacturers supply along with c to c cable even with lesser cost
4,perfect fit n finish but slightly over priced overall good and usefulgood product proper fittinghttpsmmediaamazoncomimagesi51uyrugoelsy88jpgthis product is very usefull because its cover full display and body smart watch and protect any damagescreen fully protected with this producttoo cost but its perfect secure for smartwatch worth it paise vasulhttpsmmediaamazoncomimagesi81skvqgoyalsy88jpgokgood for your watch
3,its is value for moneygood productgood likedcharging lasts short time charging with straps impossible very poor working not worth the money paidits tiny specially can be look great on tiny wrist look is also nice but internal feature is some down it must be upgratedauto data collection n update not there gets disconnected all time hard to connect doesnt get update automatically with time n day today is 12 dec monday n its still showing 10 dec saturday had to update time everytimeit works fine for first five days even it is cheaper it should be worth of the money and now two months works good
4,good for the pricenice onejust ok for the pricebattery not workingcomfortable and small to useissue in power supply that melts the charger cable of smart watchpasandsleek etc yes but mine stopped working after 7 months it has a moulded outer casing ie no screws to openrepair if it stops working replace it in warranty else throw it awaybuy at your own riskhigh time indian consumers got righttorepair
4,battery life is lowworth purchasegood performance at this price rangea economical product to buy for average usage of checking time heart monitoring steps track etcbattery backup great single charge stands for min 3 daysrecommended only for simple use and show offfirst of all this watch is budget friendlywatch faces the app has a large number of watch faces step track not that accurate but that fine weather forecast 100 accuratesleep pretty accurate information overall the experience is pretty goodbut but but the battery life is not that good only 4 days of battery backupnice productoverall good product to buygood product
4,note its ready to go mic which doesnt need any sound card and can be plugged and used directly even with smartphones has 35mm jack connector built in you can use 14 connector if needed it has very long cable which measures upto 20 feet so note that it has absolutely no noise isolation and normal smartphone earphones does better job of noise reduction compared to them in stock condition but with simple editing this mic works just fine check the review below for detailed settings there are literally thousands of review on this product but none explained the best possible settings for it when used with smartphone with audacity software or even in general so i took the risk of ordering it and it turned out to be nightmare right out of the box as the sound output was worse than my smartphone earphones so i went to search for best settings on amazon other sources but in vain fortunately i myself in experiments found the solution and now its working just finefirst i am mentioning all the pros and cons considering the settings that i found and then listing those settingspros 1 built quality of the complete mic and cable is good for the price given2 length of cable is insane 20 feet i personally didnt find it useful as i use it with my smartphone which is just couple of feet below in my pockets but for some users it can be very useful if using in rig setup with camera3 has universal 35mm jack which is handy4 its easy to use just plug and play device which doesnt need any sound card or external device to work5 has support for multiple device right from smartphones to dslrs and computers6 it comes with carry pouch which is very handy since its a mess with such long cablescons 1 biggest con is the sound quality right out of the box its just garbage quality and even normal ears cant bear the background noise collection so forget about audiophiles my normal smartphones earphones record much better sound quality compared to this2 length of cable is way too much for me and i guess for many users i think there should have being multiple option on length to choose from as keeping 20 feet cable wrapped and hanging or in pocket while recording is not comfortable3 it comes with a button cell for recording sound for devices other than smartphone and theres no way to know whether the battery is dead or whats its charging level only way to check is by plugging it to a digital recorder or computer and test so if you are carrying it with recorder which doesnt has playback feature or if you are in hurry and in case of dead battery to record all the sound then only way to find that your efforts are in vain will be when you comfortably sit to edit it and trust me its very frustrating i am mentioning it as this scenario have happened with me once hence i am very cautious about batteries now use it with smartphones or digital recorders4 i think price should have being couple of hundred bucks less considering the sound qualitybest setting using audacity software these are the settings when you record with smartphone or any other device and there are lots of background noises and you use audacity software which is free 1 open the software and open the audio file you recorded with this mic2 select entire audio clip and open effects and then distortion 3 start the playback of audio clip in the software so you can listen to change in effects that you are about to make4now select distortion type option on the top of box and select soft clipping or select hard limiter and do the settings as it sounds suitable to you5 take the clipping level cursor to extreme right end or so until you hear soft pleasant output6 adjust the makeup gain cursor little bit if needed i keep it on 49 here you can select which ever type which you feel is suitable for you7 now just click apply 8 now is noise reduction for that select short section of audio which does not have your voice but only has background noises that you dont want9 open effects and then noise reduction 10 click on get noise profile11 now select entire audio clip and again open effects and then noise reduction 12 finally click on ok and thats it now you are good to go with soft slightly lesser noises and more pleasant sound output after these steps you can amplify the sound from same software or any other end user softwareverdict i personally am very disappointed with the sound quality though the audacity tweaking gets it to bearable level but its satisfactory enough plus price seems slightly more on this i wouldnt recommend these are someone looking good sound quality specially if you live in noisy environment buy this only if you live in very silent conditionsits not great or best out there for beginners but goodi use a budget midrange phone and the boya mic is better than in built mic of phone record it in wav format its goodyou gotta use softwareapps to pull the best of this like audacity or some other editing appits pretty long and thats good as you can extend the cable to a good distance say if u r connecting it to the camera on a tripodoverall its decent for beginners i see highend phones have good recording capabilities but if you have a budget phone then this one is dealmicrophone looks very well built it supports both phones and cameras there are some phones that does not support external mic please check before buying as one of my phone did not support itthey claim noise cancellation however i did not notice major difference it also captures great amount of noise only cancellation is because of foam padding around the microphone i could not observe noise cancellation at least while recording on phoneoverall package is well bundled wire quality is decent however the dongle quality is excellent even the small clip to hold the microphone feels solidwire is to long but good if quality of wire is improve in future then 5 stars from me but now 4 star good sound low price 1 star for wire quality but over all a nice producti think its good for online teaching like i dobut yeah some problems like very long cable length i mean someone might need but it should be optional or detachable price of the mic itself is not much anywaysi am okay with this mic for sometime until i am sure i need quality rode mic to upgradedont expect noice cancellation under this budget but audio recording quality is very goodnice productdecent
4,best fingerprint scanner diviceeasy to useink cartridges are easy to install genuine product with very fine print qualitysent a packet with the seal already openedand the cartridge found to be duplicatefaultyused onecompatibility issueproduct is very good but price to high so company take step for cut the price after that sell more and comfortable customersnot badokay
4,sound quality is superb noise cancellation is extremely well but bass quality needs improve mentoverall its great the only thing thats poor is the range its not even half a meter rest is goodgoodits a very good headphone compared to its price previously i had used sony headphones and those were bit expensive but i can surly say that these headphone can give you satisfactory qualitygood battery backuplike the color and bassbuild quality is not good enough the cousin cover get torn with use fit gets loose over battery life is decentlike
4,for 17 it might be too small also its wobbly was good enough for not making me return itif you own gaming laptop and want some elevation for those fans its not a bad purchase but the temperature is not much but good for eye levelas it has simple design it may not block air flow but it will not comfortable if you use laptops keyboard as it will start shaking as it doesnt provide such stability and so it is nor usable for typing purpose you must have to use external keyboard and mousehttpsmmediaamazoncomimagesi71cbmitzdrlsy88jpggoodworks as expected small form factorunder slightly rough usage bottom pads came off but still works as expectedquality productbest to buygood
4,packing was not good over all good productscroll wheel is very small otherwise the product seems good at least at the first usehttpsmmediaamazoncomimagesi615oxcwelsy88jpgoka bit disappointed with onoff switch its too tiny otherwise product is nice gave 1 star for the flimsy top cover and onoff button rest all is good easy to navigate on off button at the bottom could have been better not the regular type of putting the battery at the bottom part pull the top cover and place the battery the slot is given for the wireless adapter adjacent to the battery compartment easy to use simple plugandplay for better results switch off the mouse only during weekends draining of battery power to some extent is fine when compared to the clumsiness of the small onoff buttongood to use
4,good fit nice smart watch in this price range especially for those who need only basic features i bought grey colorits been long im using this now it has no issues the battery touch screen bluetooth connection every thing works fine i was looking for something simple and i got thisnice design and functionscant connect to whatsapp and other social media app the modes in the watch are good the ui sucks responsiveness could have been better battery life is moderately upto 34 days if worn constantly colour of the band is a bit faded toomy new bill provideactivity record sleep tracking is goodi bought it for my wife and she was very gladgood
4,sound quality is ok noise cancellation is not upto the mark volume is good overall for the price its worth product the cushion on the mic comes out easily couldnt have been fixed properlygoodthe built design is ok for the product everytime i wear and do the resizing my hair gets stuck in the band which is irritating rest sound and all is goodi stopped using it after continuously using for 3 hrs for office use it can not be used for long duration calls or back to back meetings ears starts paining after 23 hours use speaker cover is very thin i will give this device to someone needysound quality and built quality is nice but comfort is huge issue with this device due its tight overhead band it keeps both sides on ear for getting better sound or noice cancellation but the one who is looking for noice cancellation will buy over ear bigger headphonesi use all types of headphones overear onear earbuds earlier used sennheiser onear headphones but it never gives painideally if anyone buying onear simple headphones then it is for calls or meetings where they still want to hear sound in their room some attention to sound in your room for example keeping an eye on kids while being in meeting basic padding or multiple layer soft covers for onear will be helpfullguys go for iball rocker overear or hp overear wired headphones for long duration office calls it cost less compare to this logitech devicehowever this is still good buy for upto 60 mins use for 1 sessioncallmeeting and then a break only issue for people having back to back meetingsnice qualityi bought this because i had to work from home and had to take calls my only worry was the noise cancellation because i live next to a busy road and i am happy with the purchase as the noise cancellation is working great people on the other side of the call have never complained about any kind of background noise the plastic quality used is great and its not squeaky the wire is long enough the sound output is good enough but i dont intend to listen any music on these if you need something for music then this is a wrong productcon the cushion is not adequate and starts hurting the ear lobes within 5 mins i had some extra cushions so i added those over the ear piecebuild quality is not that good but sound qualitynoise cancellation is best in the range of less than 1000after covid19 our life changes a lot online meeting conferences webinar even online classes became new normals in this situation a good headphone with mic is necessary for doing work flawlessly and this headphone has everything which i needed1 audio quality is good and crystal clear without any additional noise2mic is also very good with good noise cancellation3thanks to amazon for their service and ontime delivery getting early delivery for the product was bit urgent for me and it was delivered in almost 6 hour after placing orderi am fully satisfied with the product highly recommend for students and working professionals who have limited budgetyou wont regret it 4 only thing i am missing is volume control on headphone
4,price is highhttpsmmediaamazoncomimageswwebp402378t1imagesi71zrgtywbalsy88jpgnicestand is given in curved shape bench unable to stand sturdy it is falling be careful while using laptopvalue for moneyeasy folding convenient to user working place is little bit congested and the stability is horrible though user friendly like this productit is good but please sell spare parts also like stand lock and all the thingsi like it
4,using it to connect my type c plantronic headphones to dell laptop and its working finewe like this product it is just amazingsupport good charging speednicesmall yet very good accessory for the car it is very small in size and becomes a part of the car interiorthere is no lag in supplying the power and gives an ease to connect phone with usb c type on a usb a portif you are looking for a good converter then this is itannoying advertisement of asking you to give 5 star rating is in the packaging box of this productit is very helpful in charging phones in old cars i am using an old car and it only has usb b ports and i am using it for some power banks alsoi had an unused cable c to lightning port but was not being used i ordered this product and it turn out to be miracle for me now i can use my unused cable with this product good product
4,i got it for 1499 and i guess for this price its good enough dont buy if you are buying it for than this price if you just wanna try out a smart watch this is really nice but if you are expecting too many features in it then go for a pricier one at least for this watch u dont have too many features and you have to use your phone to set up most of the things like alerts and notifications do not disturb mode and even alarms tooother than that its touch response is pretty decent has got nice watch faces you can make your own as well and battery is long lasting at least for my usage lasts more than 10 daysalso notice that the wrist isnt black its dark grey but the dial is blackthis item is best quality the price is very worthable this products overall quality is quite good i will recommend to purchase this itemthe design of this watch is really good i got this at 1499 in amazon sale and its really value for money superhttpsmmediaamazoncomimageswwebp402378t2imagesi615xqv8mndlsy88jpgamazing lookscreen refresh rate is bit low but a great product for this price best product
4,typing is easy comfortable and fast but keyboard is not good for gaming the buttons when pressed and held down for long time can remain stuck when released the button itself doesnt stay down but it still keeps working until i press it again died in games many times by falling from high placesi had this same issue in my old hp pavilion laptop keyboard too actually something they should have a look intoi am using 6 monththis is now performing good and smoothvery good productgood productlack of led for power level caps and numlock is a big headachekeyboard doesnt have that much tactile feel like my wired hp keyboard definitely looks good works perfectly mouse is a bit small compared to wired ones not sure about battery just started using iti buyed iti am working with it and its goodnice product
5,i really like this wireless mouse it has became my daily driver the connection is instant and fast the mouse is super comfortable in my hand the click is easy and perfect feel very responsive and the look is stylish and compacti bought this wireless mouse because of its compact form factor it can be carried easily in laptop bag avoiding and hump forming in bag product built is sturdy scroll wheel is smooththe mouse is as per my expectations and really its working smoothly and not making a tik sound like any other mouse otg given with the mouse is not workingi found this product extremely user friendly and satisfactory the mouse is perfectly designed and provides an excellent grip the sensitivity is calibrated to the finest comes with silent click featurethis mouse is really working very well the quality and the speed of the pointer mouse is very accurate and coming to distance it even works from very long distanceit is flawless and very nice to use and hold initially i think it will take sometime to get used to the size and shape of the mouse but after that its very smooth also it is very silentbest mouse in this price range built quality is so good response time is so amazing overall very happy with the productexcellent mouse for this price felt its far better than hp logitech zebronics and dell wireless mouse as i have used all of the above
4,i can say costly although it can do the jobi like the modal and sizei bought this one year ago just reviewing now i carried this to europe and uk its still working good very good productmy adapter fallen from charging point its not workinguseful product for international travellers but a little in the expensive sidequality of the product is not upto the mark i have uploaded some pictures pls guys check this before you buyvery good product verified the purchase
4,product is good but the brightness is not that much enoughvery good and engaging tablet for small kids totally worth the moneylightness average brightvery economical nd handy for kidsthe concept is good but product quality is not the bestgood for gifting value for moneynice productthis is so affordable or i would say it is so cheap with this cheap priced device your child will become more intrested through the studypros conspros1 best and unique2 great device to gift to your children3affordable for any kind of person4long battery life and easy to change the battery5comes with a lock6nice writing experiencecons1 not bright2if you want to erase tiny thing or a word you have yo erase all3get scratch or lines on the screen after writingoverall this is a valie for money product you can gift
4,its value for money its good for students and for causal writers overall best build quality stable and sturdy goodprize is higher sideit is a very good product for wfh and study but the edges are very sharp couldnt read for a long time hands are scratched so it is not a good product for kidsvery goodstability sturdiness are quite impressiveeasy to handlegood product i am satisfied
4,zebronics product is always good i bought this product for my laptop and using everyday for watching movies hearing songsthe sound is awesome as i recommend this for music purpose as it has medium base but rest of all its awesomesound quality is good laptop mai aacha use hota h mobile se bhi connect ho jaata h pr bluetooth ni h isme charging cable bhi h isme mtlb 2 usb port chahiye chalane ke liyewonderful and compact speakers for desktop setup it completed my gaming setup as my monitor dont have in built speaker was in search of good speakers these are good in terms of gaming binge watching or any purpose liked the design as it splits in to two which gives good sound effect totally worth the pricegood product and good quality
4,yeah here is the honest review looking goodquality is okay not an defective product but im not satisfied with the phone holder it is too straight because understand the realityevery one will like and feel comfortable when the phone holder is little slopethat comfort is not there and i added the picture of my vision of the phone on the holdertoo straightit is difficult to see and write the phone holder is the main purpose for what i buy this but that is not suitable for mebut the quality of the table is goodcushion grip is coming outhttpsmmediaamazoncomimagesi71289z63rolsy88jpgthe tabphone holder is not useful phonetab holder doesnt give an angular slant for clear viewit also has a small diameter that could not hold broad tab or phonequality stability light weight easy to carry these r some good points of productsuch a nice bed studying table this is very comfortable you must be buyits not sturdy on the bedmaterial is cheap not as expected
4,i love zebronics company the quality is really goodi almost use it for 15 year pros 1 light weight2 long enough cable length3 price justify qualitycons 1 middle button is not smooth2 not heavy duty i mean not for gamingas i did now looking for new mouseconclusion good for light use like web browsers coding etcwarning not for gamingyou can buy this rs 99 shipping charge from flipkartits a good light weight mouse you can easily carry in bags because of small design and looks goodyou can also do decent gaming with this mousegreat mouse at this pricegoodthis price this good zebronics productworth for moneyworks good
4,bought it for 2299 if you wanted to have a apple look like watch than here you have fire boltt ring pro no doubt but if youre looking for actually worth watch for features and accuracy so go with another one battery is almost 45 days without calling inshort go with this only if you wanna showoff or good looking watch else its okay okaybattery life is decent lasts upto 4 days with normal usebattery is very fast drain but other features is goodoverall performance is goodnice watch usefull productusing for call purposegood one for the budgetgood under 2500
4,it is working as expected so farno complaintsgododthe product is definitely worth the price and keeps the laptop super cool i am not a gamer and this review is not for a gaming pc its very convenient for my office work the cooling pad has an additional usb and it helps in case an additional usb port is required when using the cooling padnot in mostly usegood productbut fan speed is little slowi tried it on my gaming and office laptopthere was 0 difference in temperatures on gaming laptopoffice laptop 14 hp core i5 8th gen did feel slightly cool to touch with the cooling pad but its ergonomics arent greatbut its value for money the two fans offer very little airflow and audible noise in wintersbody is sturdy enough but the laptop slips from the top grilland when you use the non slip clips on the front they come in the way of your hands while working on the laptopyour hand essentially rests on those clips and it hurtsdesign needs improvement and fans should have higher airflow accordingly a customer wouldnt mind slightly higher priceit is a decent product and economic in this price rangefan speed is decent for better speed give power from your chargernot recommended for high end performance laptopsa good product that keeps that decreases the laptop heat my dell vostro 3510 with 11th gen i3 would hover at around 60 65 c during regular use such as browsing movies youtube ps1 emulation etc but with this cooler the temps came down to 40 55 c during heavy gaming tested with fallout new vegas cpu 40 50 igpu 99 the laptop heated up as if there was no cooling pad but the laptop surface felt cooler please note that i live in a hill station and the climate is generally cool so your experience may be different i have not tested this with a gaming laptop
4,can buy but only when price is lessits not tht oomph feel to writeconsidering the name parker its like regular ball pensrather can tell the ink is too dull compared to other ball penslot of money taken under the name parkerits the worth of 20i thought parker would be good compared to the lousy pen its uncomfortable i dont use it at allmoneywise goodi use parker pen because it runs finethe pen has a black body but blue jotter refill in it the blue jotter writes awfully the ink flow has reduced over timeim using this from last 3 years im happy with the productnice packaging quality look
4,the product doesnt feel premium i would say its a good product given the priceable to hold all your individual wires and hard disk etcbecomes too tight if mobile charger and charging bank are placedi keep my small gadgets and cables organized inside my bag could be better if it had more space for at least small boxes adapters etcgood product has quite a few compartments and can keep a lot of stuff has readjustable brackets in one the sections where items of varrying sizes can be stored has enough pockets to carry multiple pen drives and chargers inner padding is slightly foamy so it does provide decent drop protection if you are tight on budget go for itit does what it is meant for all your wires chargers are in one place you can go for it not that luxurious but at this price its definitely worth having it than loosing your wiresgoodquality of marerial
4,some keys could be better but in this budget its good enoughi use to play gta 5 and fifa and some car racing games which are so goodand vibration is so good in this budgetgood for this budgetthe product worked fine for 6 months but after that the start button and select button of the controller went inside and it became defective and it stopped working so i had to wait for weeks for the buttons to come back up and for it to work again since those two buttons are not crucial for playing the game it was manageable to some extenttbh its good if you are a amateur gamer its completely fine at this pricebut if you are hardcore gamer pro level then i will suggest you to pay a bit more and go for a better one because sometimes out of no reason some movements doesnt work when i play cricket suddenly in the middle of the match one shot selection doesnt work and it disrupts the momentum still its a decent product cant say about durability now will update few months laterless weight compared to other sticksthe l2 and r2 is little hard but still playablebattery backup is goodthe charging port is b thats not a good thing because we all are using c port chargersalthough for this price point its okayi have been using this for 3 weeks now and i saw no flaws with this one the l2 and r2 are a bit tight but other than that no issues i ruff use a lot when playing and this is very durable although it does not have markings for grip the grip is good too this one needed no extra installations and is a plug and play just what i neededdoesnt support all the time on windows 11 the device is not recognisable most of tge times and you just need to plug and unplug the thing continuously
4,a good distraction to keep kids away from devices overall a good buygood item fun to playlikean average writing padbrightness can be improve more and pen shape also can be changenice very good for kids easy to learn and quite educativevalue for money and good quality productvery nice and smooth easy to use and brightness is not very low nice product for kids to use
4,good product under 800it has 3 pots for mic headphone and usb for led glow you will require a splitter for laptopgreat product for online tutors as i also purchased for the same try this product if looking for budget headphone for cpu for gaming and online classesvery decent headphones the mic is also very good durability needs time to tell the last redgear lasted about 2 yearsits so comfortable to weari have even tried the cosmic byte gs430 from the same price range though i find these pair to be more value for moneycomfort they are comfortable the earcups are very soft and recommended if you do gaming for longer periods of timedesign the design is actually pretty good considering the price rangemic the microphones quality is actually great considering the priceconnectivity recommended if your pclaptop has a seperate mic and sound jack you have to buy a splitter if you want to use the mic on a mobile what ive noticed with other headsets is they provide a single jack for sound and mic output but these come with 2 jacks so thats a plus pointsound quality these pair of headphones are only recommended for casual gaming and media consumption the sound quality while gaming is fine although it doesnt have that 71 sound but still i was able to figure out the footsteps i also use the windows sonic for headphones and that helps toohowever at this price dont expect a good sound quality if you listen to music the max volume feels low and the bass is almost non existent the treble highs and lows are done fine but buy these pair only if your priority is gaming and you are at a budgetsee the headphones are good if u are purchasing in 500to 600 but let me tell u dont have good surround sound mic volume is too low you cant increase it and no bassthe headset is overall good its sound quality and build quality is appreciated at the same time i have a few concerns first of all it gives a lot of pressure on both ears so after an hour it starts hurting my laptop has one input for audio this has two so you have to buy an extra pin to connect it otherwise go for itthis headphone is to good in low price noise cancellation is working properly also u can adjust volume as your choice im using this headphone for my live stream1 problem if your head is big it will fit properly otherwise movingthis product is decent base is low but it is good in the given price range
4,watch is awesome satisfiedworking properlygoodpackaging was very badgoodgood routergoodniesone of the cheapest wifi 5 gigabit routers those not willing to pay 4k rupees or more for wifi 6 6e routers will find this one to be suitable enough keep in mind that wifi 6 6e routers will of course have better performance and stability than wifi 5 routerscan easily stream 4k videos and download files no issues on video calls either on phone or pc no connection drops or any other problems so fari had to input my ispprovided account username and password during setup on the miwifi website not sure if that will be the case for everybodywill update in a few more months
4,quality is good but rubber is missing in one of the leg of the alptop standgood product strong and sturdy price can be little less around 250300i bought it with that in mindthat thought was fulfilledheight adjustable is not equal and perfectits very useful and value for moneyaffordable adjustable stand for laptops it is really light and doesnt occupy much space easy to carry stand is stable in flat surfaces simple to fold and unfold good to buy this productfabulous producta good one must buy value for money
4,value for moneygood the mobiletab stand is a well made product tilt and height adjustment are a great pluses sturdy enough for 810 tabs can be used on a flat surface like table top not top of my bedhave been using this for almost 6 months now no issues faced till date i have bought both black and white ones but white variants quality is better than the black onenot durable durability is requiredordered this since i liked the simplicity of this productwas little disappointed when i received this because of the following reasons 1 had scratches on it probably someone returned this earlier and it was fixed and sent to me2 the screws are little loose hence reduced a star3 when closed can see gap so is not so perfectin the end decided to accept the flaws and keep it rather than getting it replaced didnt want to go through the process since the flaws are not so badno screwto hold top part stableutility product for mobile tab etc
4,as per expectationsat this price point guide stickers should be provided installation without those guide stickers is challenging for lay person i ended up having to lift up the sticker several times to realign in and this resulted in imperfections in few places and so now there are bubles that i cant do anything aboutsuits correctly good quality for moneyokliked the product and packaging was very impressivequalitywise and usagewise the glass is fine but the alignments are not proper for my tabletin samsung galaxy tab a8 2022 the glass alignment centering nearby the front camera is not proper refer to my pictures uploadedrest is fineperfect fi no bubble or smudge but the price is a bit on higher side otherwise okgood
4,if you are looking for a decent laptop and resonably priced this is the one i liked the laptop and carries out my normal daily task with ease booting is quite fast and infact automatic boot once you lift the upper panel quite fast and snappy no lags with good audio quality the only complain is all the ports are on the left hand side of the laptop that makes it inconvenient also one more missing element is type c port overall a decent productworks well and no issues got the warranty registered with lenovo to match the purchase date the laptop speed is fast battery backup is fine so far no signs of overheating the screen resolution is good the initial default setting of brightness was too high however a darker theme is easier on the eyes overallreading comfort is good windows 11 and lifetime ms office apps are goodas expected this is a good laptop for students home use activities diy etc the macafee livesafe offer popup of rs 199 was good for a years protection the two year default lenovo warrant is as advertised the sound is loud from the speakers keyboard quality if good upgradability from 8gm to 12gbdimm max is good to have for future the 512gb ssd is fast can be upgraded to a tb in future overall quality is good nothing to complain about did not need any installation supportvalue of moneyone ram module is soldered down so matching 8gb ram sticks cant be installed good choice for 3235k budget windows 11 is a pain pointbeing an it person i was hesitant to go for it but ultimately baught it and it was right decision laptop is good for normal home usebattery 3 4hr comingexcellent productgreat experiencebattery power 3 h
4,good product under rs 1100easy to usegood product thanks its a mini blower with good heating cute and easy to use however it requires a big socketbest quality good lookgood product and qualitysuperbhttpsmmediaamazoncomimagesi717tdjj30lsy88jpgcompact and easy to use suitable for a room
4,5 ok but quality not goodthoda product small h baki sb mst hgoodi did not get warranty cardgood for small familyok if you can afford it go for more well known brands in the mixer business this one is cheap quality but great for the priceplease note that theres a burning smell for quite a few uses also if you grind for more than 1015 seconds it tends to trip then you have to let it cool down and push the red button at the base to restart ityou can easily make dosa batter chutneys etc just soak the rice and urad dal overnight since its not very sturdy
4,during winter it keeps room temperature hot which reduced cold we really enjoy the productif your place is air tight this 9 fin radiotor heater will be enough but my place is not air tight thats why i am not satisfiedproduct could use a user manualnumber of fins required for so and so size of rooms needs to be describedcan not working we are just using it without fan dont have patience for exchangereturn nowoverall goodgood 9 fin oil filler room heater from morphy richards reduced one star as there is no ptc fan in this remaining all features working as expectedgood product used 10 kwh unit electricity for full night run in agra with min temperature at 7degrees keeps the small 10x10 foot room warm enough to be able to sit in light jacketheats up room slowly as expected unlike coil based heaters but less danger and doesnt impact skineasy to setup the rollersfor a bigger room go for 11fins model and not 9 fins modelpeople who are saying that screws didnt come please check under lower thermocol screws are there i raised return request bought new morphy richards from store and found this thing so cancelled the return request i got 2 now because of this issue why morphy richards why hiding it away where people are not able to find itoverall product is really good please go for it
4,everything is fine in this product but the only cons for this product is once you heated water it doesnt maintain that temperature and gets cold very soonother than that everything is great like design heating usage easy to cleangood to usenice productthe only problem with this kettle is that you have to restart again and againgood to use and time saveroverall good other features could be added like keeping warm apart plastic body can be improvedproduct works efficientlythe blue light is truly amazingonly pblm is with cord lengthwhich is short otherwiseits a nice product thank you amazon once againgood for home and out of home usevery fast response for hot nature
4,good product specially for hostelers value for money and it looks good in your roomitem is very good and met my expectationit is good for single or double people sharing roomi really recommend this best producthttpsmmediaamazoncomimagesi7168pizheilsy88jpgvery usefulgood product in this price go for this
4,i am writting this after 4months usuage go for it as suction power is too good only cons is dust capacity is very limited as we need to clean frequentlyits too heavy to be handle and not good for deep cleaning i tried to clean matresses and sofa but dusts were theretoo early to write the review but working good so farlikes handy easy to use comparatively light cleans extremely well due to strong suction power looks good good clean design power cord is very long easy to store doesnt take up much spacedislikes heated up quite a lot within 2 minutes not even 5 minutes after cleaning an upholstered stool and foot rug had to switch off and let it cool so obviously not something that can be used at a stretch to clean all your upholstery etc like othermore expensive vacuum cleaners no flexible hose with the more expensive version with extension stick when one has paid much more providing the small flexible hose which is meant for cleaning inaccessible areas like underneath sofas ceilings etc was something i expected im sure the hose itself is pretty inexpensive they could easily have provided it at no extra cost if one needs that hose one needs to buy the less expensive unit again just to get the hose as its not even available for sale separately manual is hopelessly inadequate had to look up youtube videos no soft brush provided for cleaning the filter does not come in amazon packaging even though its fulfilled by amazon its just the agaro box think is closed by openable flaps not even sealed so we cannot be sure if its a returned defective product or brand new one no quality check sticker or anything assuring that the product has been checked before packing on a youtube video there was a sticker at the joint of dust connector and main body on mine there is no sticker just slight sticky residue so its been removed by someone not sure if its a returned product again as there is no seals on the box i dont want to return this as i already had returned one box that was filthy with oil stains and had opened from the bottom flaps had come apart none of the attachments etc were sealed in their plastic cover packets quite loud reading the reviews i thought it would be less noisy but its not no blower function other brands in this range have would have been great to have this only 3 attachments floor carpet brush multipurpose brush crevice nozzle other brands in this range have many more an extra filter would have been a good gesture to include not very light if one wants to clean high surfaces like sides of ceiling or ceiling fans etc one needs to lift it and hold in hand while cleaning very difficult to do especially for ladies or at least me a middleaged lady again here the flexible hose if provided would have been handy someone could hold the vacuum cleaner while using the hose to clean high areasall in all reasonably happy with this purchase as it is a supplementary one to my existing 35 year old eureka forbes vacuum cleaner which is still going strong as the upholstery cleaning attachments for that model got losti do feel strongly though that the price could have been reduced considering all the above pros and conscompact sizeit is a light duty light usage and a limited application area equipment not for effective complete usageits a good vaccum good suction and easy to clean up however the suction sound is quite loud nevertheless its a good machine does the job wellthe product works well it just heats up after using for 15mins
4,2 nice productsgood producthttpsmmediaamazoncomimageswwebp402378t1imagesi81xvufevuilsy88jpgless heating according to the priceworks well has been using it from a month for bangalore like temperature in winters good for a single room heating purpose doesnt get too much heated kept it on whole night there is no temp control as it is not needed for 1000watt heatersacha hai
4,easy to handlegoodgood product at this pricei am disappointed that autocut is not there as shown in website and in about section of producteasy to use and comparatively less costthis cattle is better than others brandquality is so good gets heating fastly made hot water tea coffee as expected loved itgood
