review,rating
downloading files problem why ask permission to access media files and photos other browser dont ask that also you dont give an opt out of the articles below i prefer blank chrome gives that option i wanted to use edge but because of this two main problems i am deleting it going back to the better browser even though i dont like its ads tracking and privacy function chrome has best performance among the four major browsers i have used,2
hey georgia telegram i dont like your calling option for verification i mean you call tell dont accept it if we failed 1st time you dont call verify 2 nd time its totally disgusting sending no notificationno alertnessi hv been waiting for your verification totally time killer,2
i would give 5 stars but i award 4 because of the restricted database and its last update is from 2022 while were in 2023 its a very good app otherwise,4
compared to answer keythe answer show by chatgpt is different,2
te amo chat gpt te amo,5
its very nice to use document preview is excellent but unwanted documents are added automatically by this app i can download whatsapp statuses easily,4
intermittent issues plague an otherwise great app a recent new error has popped up an error has occurredplease try again later earlier it was the media function that wasnt working abruptly maybe i might cancel the plus subscription this time,3
best app for study i love this app,5
it skews far left in its ideology,1
not a userfriendly interface basic operation like moving multiple files has too many steps instead of move its cut to clipboard the option is way down on lower end of a long popup menu the paste function is hit miss on galaxy s6 thumbs up for not being bloatware a great idea lots of options thumbs down for an awkward complicated interface,2
its a nice app but the thing is chat gpt cant show image,3
why am i paying if all paid features are crashing this has been happening for more than 3 weeks i jave the lastest version of the app yet voice doesnt work properly image generation doesnt work properly responses are low in quality no matter how much i craft my prompt,2
hey i have just downloaded the app but when i try to sign in it just says that oops something went wrong it shows the error everytime i try to sign in,2
worst hindware support dont trust them and waste your time,1
its give you exactly what youve asked and it is so accurate but the references are not provided which is not good for school work,4
since you have updated this app i am not able to see when my voice notes are played which i record using another app i can see it for the ones i record from whatsapp recorder but not for the ones which i recorded on other apps,3
cant always find stuff over just downloaded,3
didnt get a chance to use it be for this pop up,1
uhhhhh no renaming files what kind of file manager is this,3
this probably is a good app but the one video i wanted i couldnt get idk if this is the apps fault because it said due to legal restrictions i cant but it was just a regular youtube video hope this helps,3
i ordered my dark tire dressing on 3322here it is the12th i still have not recieved product after ordering i ordered some other car products all were sent to me in a few days all had great tracking there are several companies on internet that offer a great product at this point i would have been better off passing on this company signed still waiting oh yea i have sent 5 or 6 gmail and 5 or 6 texts still nothing,1
very helpfull applicaton for study i get easly all the things on this application it becomes easily to study and explanation and also for a script making i like this application this application was amazing,2
daily settlements are good it is suggested to provide the options of date wise generating of reports in pdf or excel and getting it in the mail box rating is 3 stars because the rate of interest on loans offered are very very much higher around 50 needs to reduce roi also on loans offered in line with personal loans roi of banks,3
11qqw ii5224335 p0p0p0pppp please l l,2
i really am enjoying it but it sometimes hooks,4
i just updated it and it said you need to update your app to verify your phone number i just updated it 5 seconds ago,3
skype is so far best app to use as per feachers but app is very heavy and starts to leg on phone but it works gr8 on labtop skype team needs to fix this issu also conversations takes time to load to all these issues are with app only windows virsion of skyoe works perfect i think it sholf vbe a skype lite virsion to with less weight on it,3
i think duckduckgo is an excellent search engine i usually get what im looking for quickly unlike google that hardly ever gives what i want unless its shopping never useful information the only downside is the homescreen search bar its now a large box that wants me to add favorites not my thing i much preferred the old style just a bar sorry i had to remove it,4
used to be best payment app but from last two weeks its giving technical error in making transaction while others app using upi platform like gpay are working fine it is deliberately done to promote other apps please rectify errors in the best payment app of india,2
i used this browser till so long time it is so good but this recent update its has some bug everytime it show some networks problem i think u need to fixed it,2
i like the messenger app for the most part but i need an option to mark all messages read i have had a red 1 on my fb app where the messenger is but i have gone all through messenger and chat invites finding nothing that red 1 is driving me nuts,4
this app is really awesome i have 1 problem it is asking me for password for my encrypted folder where it says incorrect to whatever i enter why i cant open it just with my fingure print like i used to open it previously no answer to my email to your dev team as well help,4
app hasnt been working for over a week now,1
need combined search function both for android and web app if i need to search by a group ownermembers post on a particular date theres no such option available wrote many emails to the developer too all in vain such huge no of members demand such combined search criteria for making user experience enjoyable,4
better then mx player because its add free app,4
its google for lazy and uncreative people not up to date in real time september 2021 mildly amusing a cute childs toy at best not real ai by any means but like all things it has to grow so do download it and have a giggle for an hour before you uninstall but its far more limited than others like bard,2
very help full to a is app,3
this is very helpful and knowledgeable application,5
top working all solutions here,5
this app has worked fine for me until recently for some reason it has changed the language to spanish which i neither read nor speak making it relatively useless,2
a very good app for learning and understandingeasy to use,4
its irritating to watch so many ads while watching movie,2
gives wrong or inaccurate info,1
i dont know what is wrong with this app it didnt work on my phone the sign in process never go further its keep showing the error,1
this application is very important for android and my working,4
really good for research purposes and i get really good and creative responses i thank the developers for such a great and awesome innovation as this,5
im trying to dawnload whatsap its not agreap,2
for money transfer and accuracy the best app but rewards are useless any how the online app shows its original character later they will charge all our transaction now people addictions going on they want so to grow,3
the ai generator should be free with ads this app is garbage,1
kinda clunky cant take photos under pink led for some reason always comes out blurry no it aint my device cos my main cam works fine when you play audio or video messages it has a chance to black out your screen similar to a phone call and dealing with whats on the screen becomes a nuisance also sometimes the scrolling just stops working all together when this happens forcing you to close n re open the app,2
new update completely crash the app so congratulationsi thought the update would fix subtitles not showing up on x264 mkv file,1
downloading speed is very slow but when we getting boosted then it becomes very very fast what us this why you r not showing tha actual speed,1
i use file manager to edit crop and organize images into folders after a recent update when i crop images they move to a markup folder there is no setting to change this behavior i want the edited images to stay in the same location as the original i actually want the original overwritten but that has never been an option therefore i am changing my rating,1
several error messages without explaination it woul be useful to avoid dim screen while talk interaction,3
the apps genuinely great other then the small bugs here and thereif those were fixed this would most definitely be a 5 star review from my side,4
no plug in support chatgpt in chrome has plug ins enabled thats disappointing,3
i am writing to provide feedback on the chat gpt apps performance i have noticed that the app is not fully optimized and needs improvement the app sometimes gives incorrect responses and does not function smoothly which can be frustrating for users i request you to take steps to improve the chat gpt apps performance and ensure that it functions without any glitches this will help users have a better experience while using the app,1
everytime i try to log in to my accountit says i have to download a suitable browserand i already have chromeive not been able to access the app at all,1
the chat gpt is the best ai,4
very good and easy to play online video and offline as well as,4
the browser is so amazing that it didnt even start tried launching it several times and keeps crashing,1
do u know how important chatgpt is more messages now u gives it a limit and want plus 4,1
is there any way to hide the home button also last version reports wrong certificates when the certificates are indeed good ill have to drop firefox on my phone,2
1st download 1 st review done from bangladesh,5
so helpful but with moderation,5
mathematical notation problem as example psinx sqrtfrac2l sinleftfracnpi xlright,1
very good opens all format,4
immediately failed me when i said ligma zero use for this,1
sometimes i have to reask my question but aside that its very useful,4
i love it so smart,4
great option and great help,4
when i try to choose data it says cant open files l,2
wheres my money you said i will,2
previously the sharing of data through this apps is very fast but when it use nearby share its too much slow irritating to use iteven if it slower than bluetooth,2
very much depended on network,3
i have my exams going on now before i would recognize pdf by 1st page image that would be displayed now the new update is making me remember the name of the file as 1st page image doesnt appear as icon please look into this,2
don t waste your money,1
it knows almost everything but not everything,4
best application we have got in recent years but would expected to get recent events information as this app contains only until 2021,4
i am happyi am using this app two years abovewe didnt get any problem thanks to bharat pe,4
not able to send videos on whatsapp been facing this problem for 3 weeks still no update has fixed it for me updated the phone too,1
theres 1 thing dat i disliked d app 4 dat is d write access issue whereby im unable 2 movecopy file 4rm sd card 2 internal storage i tried d option 4 write access on d menu each time i select internal storage it doesnt work would always insist i select dat of my sd card storage other file manager apps works very well except ur app pls fix this issue soon thanks,2
title impressive language model ai generated review chatgpt is a fantastic language model that has exceeded my expectations the aipowered responses are remarkably accurate and natural making conversations feel more humanlike and engaging ive used this app for various tasks from seeking information to brainstorming ideas and it has proven to be incredibly helpful every time,5
need more improvement like more time show unable to access the newtork and system log and some website not open propertyso imporove it,3
like an assembled one can get for 45k cheap quality,1
even though i have done recharge with yearly pack which offers hotstar subscription i am not allowed to use hotstar as it shows u have not subscribed and also not able to talk to customer care for this airtel has become worst these days dissatisfied with the services,1
ive had an outstanding experience with chatgpt its incredibly knowledgeable helpful and always provides accurate and detailed answers this is by far my favorite ai assistant highly recommend it to anyone looking for a reliable and intelligent ai companion,5
even after change the notification setting there is no notification coming when theres new messages the notification appear only after i open the app so annoying troublesome,3
its not opening on my phone,1
very help full for all varities of information,4
this chat gpt is really helpful,5
ez homework tool yall should use this fr,5
very n ice but when i open videos it does it in opera for some reason,4
very useful aap i really love this app all the answer you will find here with no adds and podcasters download this app this is worth it,5
love it helps me and my children alot,5
payment process is really quick and easy better than any other upi apps out there the interface is good overall great app plus it has an option for multiple upi ids,5
got it now and happy is it on android finally did not see some of the experimental features yet but so far so good,4
third class app that not transfer money in bank acount and used customers money for own used b aware about also not settled every day paymant switch now another app,1
now it has ads hmm,2
its the best app for doing work,4
i cant login it have a bug,1
nice loved it but in my opinion little bit updation is needed,4
this app is very dumb means i am very much stressed and this app dumbest of all cant even follow my commands and helpe out with something very horrible experience,1
today my account suddenly logged out from my phone device without any reasons and it doesnt make sense i lost all my chat history from 5 days ago can you please fix this because you know how important someones conversation is right,2
one of the best useful app in the play store,5
in this app the video was buffering i watching movie in the telegram the video was not clarity and its taking so much time to loading the video worst app,1
sometimes the application lags and ad block is not effective in many websites kindly sort out this issue as soon as possible,3
can you make the live chat on this app and make the conversation to go smooth like then gpt 4o,4
kiwi is my second favourite browser it can be my number one if only kiwi had synchronization option available devs can you add sync option for bookmarks and saved passwords its a request thank you,2
its really a good tutor and knowledgeable,3
messenger is generally good for talking to your facebook friends only problem is it lags sometimes on notifications or doesnt notify at all,4
i love my product as the ceo and richest and most powerful human on earth and space,5
problem solved thank you best app sir when will credit card issued it is electronically generatedif you are providing offer of credit card but you are not delivering to the customer it is not good you should provide on time,5
this is an useful app for students but some time it gives some unsatisfied answer so i am giving it 4 stars,4
i love this app but i didnt give it a 5 star because it cant translate that good as i thought if this app had a voice this would probably get 10 stars but overall this app is fine,3
stops working after return period,1
i cant use chatgpt with gpt35 anymore launching every feature is good and making it with money is bad im never happy to use a chatgpt and i see a lot of people are available for features just because they have money and i dont abstract the market will stop using chatgpt permanently,1
it worked when i had my m9 now i have the 10 and it is not allowing me access to move files into different folders,2
nice after using this app a little bit i found many applications and development environments april 2024,5
hey i really love it,5
its a very good app to me,5
it does not work on wifi but gpay amazon pay etc works on wifi also this app works only on mobile data developers have to think about this issue and resolve it,2
the i downloaded chatgpt the app did not work and i tried many times to reset it but i refuse to work even tho my wifi connection was strong,2
good application once my trasiction was fail and money debited from my account but google return my money in few hours i can believe in this application for further money transfer this app didnt take taxemeans if you sent 1000rs only 1000rs debited from your bank account no other extra charges one bad thing is that my money was sent to my friendhe had receivedbut application showing me processing plz fix this problem some issues are there that most of time its doesnt show balance,2
its so bad when i tried to delete my account it says i should unregister first when i tried to unregister it says enable to unregister its so annoying and it keeps saying me that you are not allowed to join chats whenever i try to chat with anyone i was my fav app but its gotten verse,2
very good for learning stuff,5
decent browser but unfortunately the menu bar orientation at bottom and lack of access to password manager or download folder really make it impossible to use over mobile chrome browser,3
super annoying popups popups that wish to take over your phone and run it for you sorry but im not down for that i paid for this phone well never get this app,1
very helful and a must use app,5
forgive me please i downloaded it twice and uninstalled it it doesnt go ahead from login step asfkc,1
would be great if you could edit previous parts of the conversation just like you can on the website,4
this app is really amazing all sorts of banks are listed but not canara bank how can shcil prefer such a payment portal as upi i am unable to get upi code although i have down loaded upi on my another mobile phone on one hand the they say stay home do it on line on the other hand we are put in such muddle to do it on line it is really disgusting sometimes,2
after recent update it became slower and it doesnt provide direct answer to numericals edit i dont know why but answers are horrible waste app now it was good before,2
until android 10 i loved it since android 11 it cannot read exfat external hd planning any update are you aware of this problem please let me know,3
the app mostly works but im trying to overwrite some files in apps and the app keeps telling me wrong folder it worked fine on my old phone but it doesnt want to on my new one,2
wowo i proud to know this work perfectly,4
sometimes its workrd very slowly,2
i hate that the refresh button is annoying to access this browser really needs some quality of life updates for mobile users i use firefox on pc and its a good browserthe mobile browser is okay overall because of ublock origin if some features like the refresh button and the tab menu will be improved ill change this review to 5 stars i hate how the firefox devs make changes that no one wants needs or asked for just for the sake of change,3
the desktop opera gx is a great browser for gamers however this mobile version is barely anything there is no way to access bookmarks set it to close tabs when closing the app there doesnt seem tk be a way to sign into an opera account on the app itself and the qr connect scan always reads that it is incorrect these features supposedly exist on the standard opera browser app but as for this mobile version other than forcing dark mode it has nothing to offer in its current state,1
for me its just ok 3 stars only because i can only see the latest edit of a questioncommandquery thats been edited several times i can see previous query edits using the desktop but not on this android version unless im missing something i will continue using chatgpt from my android chrome browser until this is fixed,3
this app os verry verry good,4
using is perfect but but complaint no seen on last seen or online 2 eny future as not available 3 no faster send messages,5
cant even open it so many ads,1
very bad responce from panasonic,2
no option to share video files on social media or anywhere im not talking about transfer among all other options add a option to share too,2
not user friendly needed dark mode,3
i downloaded it on my laptop but it does not appear,2
very good app and voice talking feature is awesome,5
f in my fl in bk,3
i cant even download it wow how interestingthe downloading goes up to 100 percent and the starts again and again,1
had recharged my digital tv money has been deducted but tv has not been recharged its saying bill payment of is initiated while we await confirmation from your service provider now which service provider as m recharging airtel digital tv through airtel thank you app,1
when it works its good unless when it has anything to do with ebay payments then it take over 5 tries to get through i am not a robot find the stupid bus or crosswalk or traffic light frustration,3
the app is lagging and do not work faster in my phone except kiwi browser everything works faster please try to fix it,2
app is working when wifi is on and app is not working on mobile networkwhat to do,3
so very good apps thanks so much so so so much,5
used to be great but has started censoring results as stated by the ceo i think you have lost your way some what and forgot about the target audience brave is a much better alternative but you also have yandex both will give you what this used to,1
i m not expert in internet world bt today first time i tryed fr use chatgpt by took help frm youtube i m totally shock its too simple to usei m sure in future its help me lots a big thanks for chatgpt lots of love kaliabor nagaon assam india,4
i love this app this is very good app for chat calls video calls payements and many more,5
dont miss the bank branch at all checking without paper checks easy p2p cash transfers direct deposit atm full featured app,5
cool it helps me doing my homeworks,5
so you removed the voice chat options for androids,1
it does not respect nomedia file if a nomedia file is found it will skip only that folder but scan all its children and list them also the option to hide is there but not other way around ie show only specific folders there should be option to avoid some folders entirely like android folder dcim folder etc the list gets cluttered quickly as i have 128gigs of storage and it shows all kinds of files like cached ads whatsapp videos animated stickers and what not devs please fix this,2
problem in changing voice sky to ember and so on,2
app wasnt working on my own i had uninstalled it and reinstalled it but it still didnt function correctly after i posted my rating the devs asked to uninstall and reinstall it that seems to have fixed my issue ty still the app needs to be more intuitive to use i still have to use desktop version for some things,4
this is not much help if you want an answer that is current past 2021 that is when they stopped loading data and turned it on it will tell you as much,2
it is not letting me in,1
why cant telegram create its folder,1
very nice app it gave me the answers correctly,5
the app is good whoever the new voice chatting feature need a small update because it keeps interrupt me before i finish my question,4
worst app now not responding in helping to write the parts of the story by saying its too long,1
chat needs a knowledge update like seriously january 2022 their should have been an option for less than 1 star,1
its amazing app for making a report,5
just wow its vary helpful for everything,5
app started crashing on startup reinstalling didnt fix it,1
it was good but i give 3 star for demanding fully functioning free not paid subscription,3
the the setup sucks i should be able to just use the web,1
very good application there is a problem with notifications sometimes doesnt make sound sometimes makes only vibration android 10 11 tested with my own notification sound devices samsung a22 apple iphone poco m3 thank you,4
best servicebut i didnt get standy yet bharatpe must start atm card like paytm for withdrawal it would be much easier for customers,5
definitely clears up time for the more important things in life ai is most definitely the future,5
dear developer i used to play web game through puffin browser i was happy with the service but now im thinking to give this app 4 stars only since i have terrible gaming experience somehow i was unable to get information on all ingame items when hover the cursor to the item it used to display some information about the item but now it doesnt work i will give 5 stars if you could fix it,4
im using version 12023340 of the app and this is supposed to be the latest theres no option to make an update however i do not have the chatgpt voice option available i would like to know what is going on please,1
experiencing right now that some of my contactsfriends in messenger cannot send message to my messenger even my husbandit appeared that i am not available though im always online uninstalled and reinstalled many times but still not working,3
id give you a 1 star but you were great until you became a publishercensorer im not for nazi ukraine nor capitalist russia im also not for communist china but i am for free speech you no longer are so im giving you a bad rating and uninstalling your browser ill do the same later with my laptop,2
but it doesnt load image,4
very good and interesting app which is made by modern technology,5
add edit messages switch generated responses and edit histories and i give one more star,4
websites never loads when on private mode even when you have a good internet connection,1
helps me so much in learning,4
im giving this app 4 stars because it is only updated to january of 2022 i would prefer a platform that can be updated either regularly or will have the latest information at least once every six months i understand there are limits so im considering that in my review i have a parent with aml and used the chat for information understanding the latestest information is only relevant since 2022there have been several new things since 2022everywhere,4
this app is great it has every solution for problems thank you for making it,5
yes it deserves because it lacks latest chromium even it has very old version of chromium just to tell this to developer,2
always showing pending transactions and also in low network speed condition app is not at all responding compere to other upi apps this is main problem in paytm,3
i cant watch anything from this app when i tried to watch a cartoon it says vlc has stopped and i cant complete it i tried somany time to watch it but i cant then i sent feedback and nothing happened i still cant watch it this sucks please fix this problem,2
need to improve a bit if possible please decrease subscription cost,4
hello friends mobikwik is 100 frouad dont use it complete fake offers fake appits not genune 100 fake dont use iti have take loan 1 lak i will pay 6 months but not updates single rupee in app customer care not available if u available not respond,1
im word no 1 so ill give you 1 star,1
dear developer i am very sad with this experience none of the addons are working further there is no option for external video play open play with options for video inbuilt download manager is not good there is no option to pause the download while it is downloading worst experience i am uninstalling this this cannot be an alternative to uc browser very bad experience i would not recommend this to anyone,2
i made payment and received scratch card but when i open rewards option there scratch card is not displaying but in my track level there i win scratch card shows but reward in not showing also this same issue face my friend,3
i noticed openai put out a chatgpt app i installed it thinking it was a good idea as soon as i opened the app for the first time i cant sign up or log in only supports google logins for some point since i cant get past the login screen this app is pretty grabage and it will recieve a 1 star,1
no more atractive cashback offers it was just for new users it should be for all,3
move to sd card feature is not moving app cache or some other system files as a result the moved application is crashing can this be rectified please,3
on seek forward black screen appear for some second for mp4,3
too much to move to history uiux shortcuts of my xiaomi pad 5 keyboardctrlenter do not work i have to tap on screen only to send prompt plugins in gpt4 do not work at all cannot copy code as in web version do not like how the dialogue looks still great that android app is here good luck openai,3
you can praise chatgpt for its versatility intelligence and usefulness it assists you in various matters from knowledge to creativity analysis and more it also excels in understanding your queries and providing better responses,5
no zoom and pan no screenshot capture and no slow motion other than the things i need plays videos well,3
hey admin your app is amazing but recently i noticed a common problem sometimes after using it it tells try again or request failed please fix asap,2
next button is very glitchy when playing a playlist when i want to skip a few videos the controls show and hide randomly and next button doesnt register the clicks,3
this app is incredible and makes my studies more easy,5
well great to have a conversation with,4
its a very good appp its basically the patient private tutor i never had its just impossible to search for specific queries done within tabs specific words within tabsthat would very very useful theres no family plan for the service which is a bummer the android app doesnt sync update itself anymore and i dont know why kindly fix that that aside five star from me,5
its such a bad app bcz it does not tell the answers that i ask it just writes if you have anymore specific tell me i will do my best but still it does not,1
an amazing app and i love it,3
chat gpt audio has a bug,2
this ai bot is not really know thing that much,2
from the last update im encountering a new bug while watching a movie when an ad comes upit just shows retryand when i tap on retry it again shows ads and the loop continues please mx player team solve this bug,2
looks to simple otherwise good app,4
i cant tell how good is this app just amazing,5
great app however on android 11 it doesnt request access to the data folder,4
browser is pretty fast and good looking but i give it 2 star because there is no option in downloads to copy files download link also it not show download speed or file size etc plz available these options,2
keep getting sorry we couldnt find that page when trying to login to box and developer wont response,3
all this while it was working fine last 15 days i have applied 2 ipo and not getting transaction approve in your app losing such opportunities makes to lose belief kindly fix the bug and bring some update do revert as well,3
this app is working awesome but now i finded a bug inside it whenever u ask him any mathematical question or and question it will not use fractional form so instead of doing that it is printing some sort of code please solve this as soon as possible,3
great app however i think its lacking in privacy for not having the ability to choose who can see your phone number in group chats telegram has the ability for a user to choose to change who can see their phone number to only people in their contacts or to no one signal should get that feature as well for more privacy and then itd be perfect,4
not working this app faltu bekar,4
it is good but the main problem is with its updates it is not updated with current information for ex i was asking for train schedules but it just started giving me advice rather than just answer,3
in my mobile vivo v73 model having problem in back up from google drive process not complete since 48hours beasuse of it mobile bettery al effected i also contact in app contact up but no solutions given by the team whatsapp please help me out for it as soon as possible,1
very poor they have started charging processing fees for transactions nowadays previously phonepe was good with user rewards and customer service but now is losing the sheen,3
with bigger storage the app is very slow to launch for eg click on images and wait for minutes before it opens,3
video shows casts but no video controlswth,2
before i reviewd this app by well rating but now in this app casnack is not credited after successful transaction though i complete transactiins by rules and regulations the app is slow and shown error sometimes it takes much tims to open a page,2
good app but some time buffering problem i also faced so need fix to all buffering problems and some other problem in next update,3
very nice app give accurate answer i love this app this is also help for student,5
it shows wrong information more than usual,1
the app is good the problem is that you cant restore communication history with new deviceif theres a way please add to make it easy for users,3
cool app great functionality i dont know why it happens but at least ok once a week i have to clear the apps cache because it has started using upwards of 1gb i tend to move a bunch of files around images documents and various other stuff i think its because of that but i am unsure,2
its good although gpt4 is not accessible to every1,5
awesome app please add a flag to video folders in main screen itself to easily identify the files which havent watched recently added un watched videos still much much better than mx player but only single con im getting subtitle download fail message whenever im trying to download another subtitle for same movie hope it will be fixed in the next update peace,5
i like this browser it is without a doubt the best alternative for chrome although the performance isnt that good especially when loading some websites or just by searching i tried counting how long firefox loads before it direct you to the sites you want to go and overall it takes 45 seconds well my internet connection is just great and strong i tried comparing on chrome and other browser and they all load fast than firefox i tried searching for ways but nothing really works 2 stars,2
i have been using chrome for a long time and it has always worked but now it wont let me open any links i thought i needed to update the app so i tried to but it wouldnt let me its saying an app was mirroring over the app store i dont have any apps that can do that and it doesnt say that when i do anything else please fix this,3
thanks for everything doing great job,4
hey you tell me i have access to omni but when i select it it behaves like regular gpt4 and tells me it is not the omni version when i ask why pretend to give me access,3
too good working this app,4
honestly i dont see anything wrong with this app its fast and accurate with answers and helps students or any one in general learn from it but the only draw back is that to get the fastest chatgpt with is gpt4 you will have to pay for it,4
one star is left to get developed in certain areas,4
not able to recharge paytm fastag getting error as not able to fetch the bill details from biller raised ticket in freecharge but no use,2
so far the best file manner ive ever used,4
the most greatest ai ever,5
actually this aap is very nice to clear our doubts,5
when are you going to add support to 7z files its 2019,2
decentcustomization features needed want to make icons text smaller update 2021 newer version more buggier in several key features,2
ive been using chrome for many years but now im forced to find another browser app one thing i dont understand why chrome doesnt have be it on mobile or windows when you close the browser while having multiple tabs opened it just instant close everything without asking for confirmation unlike firefox i used to have many tabs opened just now i accidentally clicked too fast and clicked on the close button now all my tabs are closed really devastated,3
very helpful for the studies give accurate answers for learning,4
widely used in south east asia thailand and japan as well used for chatting internet calling voice and video can do payment through this app to some super market or online shopping have line news inside it good app for social connectivity,3
one of the few apps which is fast in accessing data on shared drive and show thumbnails,5
add tab groups or its unusable for me,1
right now best available for nas but could improve,4
chatagapt works like my best friend who always helps me no matter what the problem is,5
after the last update the application is getting crashed frequently kindly provide a fix it was working fine before the last update,3
i love this app makes my life easy thank you,5
unable to link paypal to upwork im ukrainian freelancer,1
for the voice feature it would be awesome to be able to change the speed of chatgtps voice to be either slower or faster,4
very accurate it has really helped me a lot,5
you can get genuine unbiased information for absolutely free theres no point to not having it really would say more but honestly theres such an immense landscape of dumb or informative things to ask and receive answers for it would be hard to pinpoint exactly what you cant do,5
provision of holding dragging tabs and arranging them left right up or down was quite useful but has been removed with new update if its not reincluded in future updates ill revert back to previous firefox version,2
nothing but just one thing thank you,5
the app has started freezing a lot while opening i have to force stop it to restore it a search option in saved passwords will help a lot while looking for a particular result instead of scrolling over all of them,2
its been a long time coming but i do have some problems for example unlike the desktop version the app doesnt seem to enable me eliminate particular prompts from a discussion additionally the censoring almost completely destroys any opportunity for storytelling and by the way it doesnt even regularly uphold its own standards otherwise its a great resource additionally it continually enters a crash cycle that is only momentarily repaired when the app data is cleared,2
the voice mode is truly revolutionary having a conversation with ai without having to press any buttons or wait for much delay is amazing i can put my phone in my pocket and use my head phones and have a helpful intelligent buddy at all times it is not like alexa i can speak totally normally my lack of a star is because it doesnt have any banter like pi and doesnt reflect on much of what it is saying so that comes across as a bit cold this is a perfect for random queries though,4
i pay to use this app and i receive no notifications text messages either come later at random times or just dont show at all some calls that i receive dont give me any notifications at all some ring and i try to answer but skype automatically misses the call after the second ring and it will show missed call some only ring once and hang up by itself my job has had constant problems trying to get a hold of me and frankly im getting tired of it i will be taking my money elsewhere,1
such kind of app is rare in the world,4
answers and actions are predictable best for the feeble minded even wikipedia has more detailed answers long live the art of research and the joys of reading books,2
this is one of best browser for sure but there is one thing i would like to mention last update must have some bug or something wrong now it lag and freeze sometime and im not the only one facing this issue so i request the team to fix this or rollback to the previous build,4
unable to send videos i get this error failed to process video please try again later have reinstalled wa but same problem all permissions granted,2
the picture interpretation should be free very bad at math and physics student pov,3
everything is great but inbuilt vpn would be nice and also the interface doesnt feel smooth i think only 60hz is supported,4
very good great for getting information and solving things like riddles but not math or physics it is so bad in maths i was correcting it other than that its great,4
this app is very average i downloaded the movie but movie will not come in this to see after some days it will come,2
it was better before i tried to change the language but not happening too many stupid ads,3
it need to start showing picture all in all its great,3
it is very good and i like this app please do not rate this app,2
it is a good of all subjectslive kannada and hindi,5
this app works in better way but the video sending and downloading system is very slow please improve and make fast it in downloading and seeing videos comes from other person,3
its a great app for students i love this app chatgpt is just like a human the answers are just like how a human speaks to us great app,5
the reason why i am giving u a one star rating is beacuase of when i was just talking chatgpt said i have reached the limit but still let me give you a five star,5
very excellent and well app i love this,5
very bugy and no response for reported bugs reason for one star is 1 paid otg plugin deleted all files in backup hdd after asking for permissions 2 onedrive business is not suppoted 3 otg plugin have bugs that will not get detected google for cbw write failed error not a es explorer replacement for sure,1
there is no pdf reader,1
the best friend and app i have ever had,4
very very very helpful for study,5
love this app but there is no more access to data folder cant even go to call recording files in androiddata because of access denied the support didnt received to mails,2
this is real osm app you i found in 2023,4
why verification code is not coming i am very disappointed with issue discord discord fix this problem this is not happening with me only this is happening with so many people please discord fix this problem other wise this is a very app but this problem discord is not a good app,1
i took update recently after that this app started behaving differently im unable to recieve notifications on home screen whenever i opened this app then only i can see msgs and all profiles are showing as blank and when i try to open a picture from chat its not opening properly can you fix this asap i reinstalled this app but no use,4
messes up your keyboard on samsung s4 even outside the app especially when im trying to send text messages,2
cant use messenger my friends cant message me cause when they do they get this person is unavailable on messenger fix this bug immediately its frustrating when i cant get any help for it to be fixed i gave this app 5 stars in 2014 now its getting 1 star wish i could give it 0 stars,1
please bring back the old ui it was really user friendly but now to check balance we have to go to profile and then we have check really thats annoying please bring back old ui,3
there is no option to change the phone number,4
bad at maths but good at other things,4
they dont support their own video format rm files dont show up in the list of videos on my phone and i dont see a way to browse to the files is this a y2k thing if any app should play rm files it should be yours when you google real video format the first thing talks about how it was used for video streaming etc exactly what this app claims to do as well part of me feels like i cant blame you rm files had more artifacts than an egyptian tomb figured out vlc will play rm,1
i like the bing search engine,4
good application and easy to use,4
whatsapp files is inside android folder thats why cant clean whatsapp data solved it and the features on whatsapp status download is not working after android 11 update solved this also,3
xiaomi is very good but small small features makes mobile to use very easy even some people are irritated by full storage but hats off to vivo feature it has feature which works like if you have large file like 1080p video of 500mb or mb it has feature called video slimming which can be controlled by us by selecting quality of video to change and save 400mb of your storage,3
interesting timely and accurate information i love it try it for yourself,4
ridiculouspeople are videoaudio calling anytime and harassingthatswhy i guess facebook devolopers forces people to install this and reporting doesnt works asusual the same thing in all social media,2
missing basic feature i am using skype for my professional communication and direct call skype call is using very high amount of data balance as compare to all other competitor and next one is a joke when you want to dial non skype number it will not show you non skype contact name if that number already exist in phone contact book everytime i have to copy the number from phone contact and paste in skype to call,2
